,ID,Salary,DOJ,Gender,DOB,10percentage,12graduation,12percentage,12board,CollegeID,Degree,Specialization,collegeGPA,CollegeCityID,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
120,483864,500000,01-10-2012 00:00,f,23-04-1991 00:00,76.0,2008,76.6,cbse,12104,B.Tech/B.E.,CS,77.58,12104,2012,595,645,495,0.864685413,525,-1,-2.5811,-0.2012,0.5994,0.1798,0.1864
121,302031,270000,01-01-2013 00:00,m,15-10-1988 00:00,60.4,2006,60.0,cbse,75,B.Tech/B.E.,EC,62.0,75,2010,395,425,395,0.655766943,-1,-1,-0.2628,0.3448,-0.1988,0.5323,0.6603
122,823180,300000,01-06-2014 00:00,m,29-01-1993 00:00,74.23,2010,77.77,state board,272,B.Tech/B.E.,CS,75.6,272,2014,475,435,430,0.81941653,505,-1,0.2718,1.0449,0.1637,0.1459,0.8637
124,614524,315000,01-11-2014 00:00,f,06-02-1991 00:00,82.3,2010,89.6,state board,272,B.Tech/B.E.,EC,67.95,272,2014,555,580,355,0.444617717,345,-1,-0.159,-1.1196,1.2396,1.6672,0.6721
125,796063,300000,01-11-2014 00:00,m,19-03-1992 00:00,90.0,2009,86.4,cbse,222,B.Tech/B.E.,EL,65.7,222,2014,605,325,515,0.837620726,334,-1,0.1282,-0.2871,1.3933,0.653,-0.6692
126,340246,320000,01-03-2013 00:00,m,19-01-1992 00:00,84.2,2009,67.0,cbse,10932,B.Tech/B.E.,EC,69.88,10932,2013,495,385,505,0.910770164,445,-1,-1.0355,1.2028,0.3817,0.64983,-0.1295
127,359281,180000,01-04-2013 00:00,m,10-05-1990 00:00,86.4,2008,80.4,cbse,1275,B.Tech/B.E.,CS,61.54,1275,2012,585,505,605,0.670743151,455,-1,0.51,0.5008,-0.4891,-0.8778,0.1864
129,1044420,120000,01-11-2014 00:00,m,14-11-1992 00:00,60.8,2009,63.0,state board,8116,B.Tech/B.E.,CS,68.0,8116,2014,440,400,310,0.144789889,345,284,0.4155,-1.1196,0.7785,-0.1076,-0.2859
130,902366,325000,01-09-2014 00:00,m,10-01-1992 00:00,82.8,2009,73.6,cbse,3918,B.Tech/B.E.,CS,67.5,3918,2014,520,450,575,0.744758354,545,438,-0.159,0.0459,0.7785,-1.1218,-0.0943
131,529858,350000,01-02-2014 00:00,m,20-04-1991 00:00,82.6,2009,63.6,cbse,11759,B.Tech/B.E.,CS,71.0,11759,2013,535,525,530,0.735795709,475,-1,0.8192,-0.9033,-1.5776,-1.1128,-0.1295
132,801733,205000,01-04-2014 00:00,f,26-03-1992 00:00,74.0,2009,61.1,state board,14382,B.Tech/B.E.,CS,71.0,14382,2013,500,460,235,0.080055281,275,253,1.1336,0.3789,0.6248,-1.8824,0.8637
133,434552,300000,01-06-2014 00:00,m,10-10-1989 00:00,89.8,2007,66.6,state board,3054,B.Tech/B.E.,EC,55.33,3054,2012,555,205,435,-1.0,-1,-1,-0.881,-0.2793,0.9623,1.1199,0.1864
134,1097197,325000,01-03-2014 00:00,f,30-06-1992 00:00,88.67,2009,86.8,state board,9815,B.Tech/B.E.,EC,74.94,9815,2013,570,590,620,-1.0,335,-1,0.8463,0.2124,-0.1437,-1.2486,-1.0524
135,925705,105000,01-12-2013 00:00,m,05-07-1992 00:00,64.66,2008,63.0,state board,279,B.Tech/B.E.,CS,67.0,279,2013,370,410,470,0.842248322,415,469,0.2718,-1.1196,-1.8344,-0.7415,-1.8189
136,36759,250000,01-11-2010 00:00,m,12-05-1989 00:00,78.0,2006,77.0,cbse,382,B.Tech/B.E.,EC,68.64,382,2010,505,555,554,0.910770164,275,-1,-0.2628,0.0328,-1.5051,-0.6428,1.1343
137,198026,340000,01-04-2013 00:00,m,27-11-1989 00:00,77.8,2007,79.6,cbse,13,B.Tech/B.E.,CS,70.12,13,2011,535,445,465,0.735795709,475,-1,-1.0355,0.3448,0.8171,0.6498,-0.4455
138,964319,195000,01-10-2014 00:00,m,04-05-1991 00:00,79.6,2011,87.58,state board,7586,B.Tech/B.E.,CS,6.63,7586,2014,380,355,210,0.144789889,285,284,0.8463,0.7119,0.4711,1.1601,0.4805
139,1089133,320000,01-07-2014 00:00,m,13-11-1991 00:00,89.5,2010,81.4,cbse,153,B.Tech/B.E.,ME,60.0,153,2014,735,510,585,0.725984148,-1,-1,0.2718,0.3789,-0.6048,-0.7415,0.0973
140,633445,360000,01-03-2014 00:00,m,05-06-1991 00:00,81.2,2009,76.4,cbse,11630,B.Tech/B.E.,ME,72.3,11630,2013,765,605,665,0.755375121,-1,-1,1.5644,0.7119,1.2396,-2.3895,1.247
141,1062173,145000,01-09-2013 00:00,m,29-06-1992 00:00,80.0,2009,89.0,state board,4557,B.Tech/B.E.,CS,62.0,4557,2013,325,530,405,0.356536488,275,346,0.99,0.3789,-0.2974,-1.1218,-1.244
142,991197,100000,01-10-2014 00:00,m,16-01-1993 00:00,78.0,2012,62.0,state board,5908,B.Tech/B.E.,CS,60.0,5908,2014,525,435,405,0.744758354,415,438,-2.3134,-0.1206,-0.2974,0.1459,-1.6273
143,53690,325000,01-07-2011 00:00,m,15-01-1986 00:00,72.0,2004,62.0,icse,477,B.Tech/B.E.,EC,53.0,477,2010,335,335,405,0.376059587,275,-1,0.0464,0.0328,-0.1988,-0.1727,1.6082
144,612253,385000,01-06-2013 00:00,m,12-06-1992 00:00,64.56,2008,66.66,cbse,64,B.Tech/B.E.,EL,65.02,64,2013,545,475,485,0.376059587,-1,-1,0.1282,0.0459,0.1637,0.2727,-0.2859
145,1218606,120000,01-11-2014 00:00,m,28-09-1991 00:00,60.0,2009,47.0,state board,6835,B.Tech/B.E.,CS,59.9,6835,2014,395,400,390,0.486747008,305,376,0.8463,-0.2871,0.01,0.2727,0.0973
146,1207950,235000,01-07-2014 00:00,f,09-02-1992 00:00,91.12,2010,72.0,state board,5216,B.Tech/B.E.,CS,74.0,5216,2014,490,470,585,0.953899775,475,530,1.1336,1.5444,1.547,-1.7556,-0.0943
147,611620,615000,01-06-2013 00:00,m,15-08-1993 00:00,80.0,2009,77.2,cbse,64,B.Tech/B.E.,CS,76.76,64,2013,475,630,810,0.974396113,615,-1,-1.8825,-0.7866,0.3174,1.0333,-1.8189
148,721786,105000,01-11-2014 00:00,m,03-11-1991 00:00,73.08,2009,71.2,state board,9774,B.Tech/B.E.,EC,64.46,9774,2013,405,400,430,0.538386893,385,-1,-0.7335,-0.9531,0.6248,0.2727,-1.8189
149,992663,290000,01-07-2014 00:00,f,09-05-1990 00:00,88.6,2009,78.0,cbse,8297,B.Tech/B.E.,CS,84.0,8297,2014,455,560,630,0.04099931,495,223,0.4155,-0.1206,-0.2974,1.1601,0.0973
150,924485,145000,01-04-2014 00:00,m,19-11-1991 00:00,72.0,2009,54.0,cbse,429,B.Tech/B.E.,CS,64.0,429,2014,335,535,400,0.486747008,395,376,-1.1644,-0.2871,0.6248,0.1459,-0.0943
151,861982,305000,01-09-2013 00:00,m,25-03-1991 00:00,85.0,2008,80.0,icse,65,B.Tech/B.E.,EC,63.0,65,2013,660,585,620,0.021969109,-1,376,1.2772,-0.6201,-0.1437,-1.6289,-0.0943
152,813473,275000,01-07-2013 00:00,f,17-07-1992 00:00,78.33,2008,67.6,cbse,15866,B.Tech/B.E.,CS,65.72,15866,2012,510,655,605,0.488347977,405,-1,1.8517,1.3779,1.0859,-2.136,1.6302
153,126316,180000,01-12-2010 00:00,m,12-05-1989 00:00,81.33,2006,91.9,state board,448,B.Tech/B.E.,EC,70.56,448,2010,325,295,575,0.694479328,225,-1,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455
154,333433,140000,01-01-2013 00:00,f,19-02-1987 00:00,77.8,2005,67.6,cbse,6434,B.Tech/B.E.,EC,83.5,6434,2012,425,455,555,0.694479328,-1,-1,-0.4173,-0.0842,-0.1626,0.53233,-0.6035
155,1088496,120000,01-08-2014 00:00,m,16-11-1990 00:00,75.0,2009,80.0,state board,10361,B.Tech/B.E.,EC,60.85,10361,2013,570,580,750,-1.0,495,-1,-0.4463,0.0459,-0.7585,-1.2486,-0.4776
156,474217,320000,01-06-2012 00:00,m,04-04-1991 00:00,73.0,2008,63.1,state board,9786,B.Tech/B.E.,EL,73.2,9786,2012,355,425,505,0.229481755,-1,-1,0.8192,1.5538,0.926,-0.0552,0.3444
157,728009,405000,01-08-2013 00:00,m,17-05-1989 00:00,77.0,2007,60.2,cbse,4971,B.Tech/B.E.,CS,68.5,4971,2012,570,475,500,0.488347977,405,-1,-0.0154,-2.1186,0.1637,1.6672,-1.6273
158,895695,325000,01-06-2014 00:00,m,25-12-1992 00:00,78.0,2010,76.6,cbse,119,B.Tech/B.E.,CS,75.0,119,2014,590,555,545,0.911395278,525,500,-0.159,-0.2871,0.01,-0.6147,0.2889
159,755080,340000,01-06-2014 00:00,m,30-03-1992 00:00,87.0,2009,79.0,state board,1906,B.Tech/B.E.,CS,78.0,1906,2013,510,605,445,0.563267824,425,-1,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679
160,211700,225000,01-11-2011 00:00,f,08-10-1989 00:00,72.0,2007,69.0,cbse,378,B.Tech/B.E.,CS,72.0,378,2011,505,345,365,0.3423149,365,-1,0.51,0.1888,0.2366,-0.4078,0.5024
161,954862,200000,01-12-2014 00:00,m,12-10-1990 00:00,73.0,2009,61.0,state board,11544,B.Tech/B.E.,CS,58.0,11544,2014,520,390,320,0.622642916,415,407,0.1282,1.3779,0.6248,-0.2344,0.6721
162,1296310,225000,01-09-2014 00:00,m,17-01-1991 00:00,78.0,2009,72.0,state board,6874,B.Tech/B.E.,CS,64.0,6874,2014,595,530,525,0.486747008,445,376,1.4208,1.2114,0.3174,-0.995,1.4386
163,1271681,335000,01-03-2015 00:00,m,21-07-1992 00:00,73.0,2009,68.46,state board,3136,B.Tech/B.E.,CS,63.0,3136,2014,420,485,545,0.916869961,555,-1,-0.8772,0.5454,-0.1437,0.653,-0.2859
164,582303,350000,01-12-2013 00:00,m,05-07-1991 00:00,84.0,2009,85.2,cbse,8195,B.Tech/B.E.,EC,78.59,8195,2013,625,605,735,0.376059587,-1,-1,-1.0208,1.0449,-1.3733,-1.8824,1.0554
165,344262,240000,01-01-2013 00:00,m,25-05-1990 00:00,79.0,2007,72.0,cbse,48,B.Tech/B.E.,EC,78.96,48,2012,565,475,615,0.229481755,485,-1,1.4374,1.9048,1.2525,-0.26087,0.8183
167,307910,435000,01-01-2013 00:00,m,22-05-1990 00:00,85.0,2007,64.0,cbse,350,B.Tech/B.E.,ME,65.0,350,2012,465,505,515,0.535862819,-1,-1,0.2009,0.8128,1.2525,-0.4078,0.9763
168,827550,375000,01-07-2014 00:00,m,28-03-1993 00:00,85.8,2010,78.4,cbse,47,B.Tech/B.E.,CS,77.56,47,2014,530,595,340,0.842248322,485,469,1.2772,1.2114,-2.1418,-1.7556,-0.6692
169,693625,275000,01-06-2014 00:00,m,25-10-1992 00:00,87.4,2009,82.2,cbse,13092,B.Tech/B.E.,CS,79.68,13092,2013,380,510,325,0.308400583,355,-1,0.99,0.7119,1.0859,-0.1076,0.6721
170,467560,235000,01-10-2012 00:00,m,14-04-1990 00:00,92.66,2008,95.6,state board,8400,B.Tech/B.E.,CS,71.44,8400,2012,455,385,515,0.901489571,545,-1,0.6646,0.8518,0.5994,-0.6428,0.5024
171,326795,455000,01-03-2013 00:00,m,16-12-1991 00:00,76.87,2008,81.33,state board,3879,B.Tech/B.E.,CS,74.5,3879,2012,375,505,525,0.961772121,-1,-1,0.3555,0.2668,1.2525,0.17983,0.0284
172,1089283,110000,01-06-2014 00:00,f,15-04-1993 00:00,70.0,2010,70.0,cbse,14004,B.Tech/B.E.,CE,65.0,14004,2014,475,455,415,0.679644641,-1,-1,-0.0154,1.2114,1.3933,-0.8682,1.6302
173,1057665,180000,01-06-2014 00:00,m,19-01-1993 00:00,91.3,2010,88.9,state board,4128,B.Tech/B.E.,CS,74.86,4128,2014,525,545,560,0.486747008,455,376,-1.0208,0.7119,0.4711,-0.2344,0.2889
174,670276,430000,01-10-2013 00:00,m,31-07-1991 00:00,77.9,2009,82.75,state board,9481,B.Tech/B.E.,EC,67.2,9481,2013,570,495,620,0.538386893,375,-1,0.4155,0.8784,0.01,-2.136,-0.2859
175,509882,450000,01-02-2013 00:00,f,04-05-1991 00:00,76.2,2008,72.6,cbse,8954,B.Tech/B.E.,CS,74.7,8954,2012,510,665,455,0.843123727,515,-1,-0.1082,0.2668,-0.2714,0.2973,-0.9194
176,1288245,240000,01-09-2013 00:00,f,28-10-1991 00:00,77.78,2009,66.67,cbse,6739,B.Tech/B.E.,EC,79.0,6739,2013,615,555,595,0.88162007,-1,-1,0.2718,0.0459,-0.2974,-0.3612,0.0973
178,416671,120000,01-01-2013 00:00,f,24-06-1989 00:00,81.33,2006,78.4,state board,8926,MCA,CS,71.25,8926,2012,365,525,524,0.735795709,475,-1,1.7156,-0.5913,1.1558,0.219,-0.9194
179,1269394,300000,01-11-2013 00:00,m,21-04-1989 00:00,65.6,2008,70.2,state board,1375,B.Tech/B.E.,CS,79.0,1375,2013,525,590,535,0.744758354,615,438,-0.4463,-0.2871,1.2396,-0.7415,0.0973
180,639785,180000,01-09-2013 00:00,m,16-11-1991 00:00,65.8,2009,76.8,cbse,2812,B.Tech/B.E.,EL,77.5,2812,2013,430,495,470,0.938399137,-1,-1,0.5591,-0.1206,-2.1418,0.7798,-1.0524
181,692668,70000,01-12-2013 00:00,m,28-02-1992 00:00,67.75,2009,61.5,state board,13697,B.Tech/B.E.,CS,76.1,13697,2013,450,355,295,0.670743151,455,-1,-0.7335,0.2124,-0.1437,0.5262,-0.8608
182,1193753,300000,01-11-2014 00:00,f,13-09-1992 00:00,91.6,2010,88.9,state board,11871,B.Tech/B.E.,EC,75.3,11871,2014,420,540,595,0.112139438,365,-1,-0.159,0.5454,-0.4511,1.5404,0.4805
183,542424,215000,01-09-2014 00:00,m,08-01-1992 00:00,78.66,2008,70.6,state board,350,B.Tech/B.E.,EC,74.96,350,2013,415,485,530,-1.0,-1,-1,-0.4173,0.1498,-0.598,0.6498,0.1864
184,82837,450000,01-02-2012 00:00,m,15-03-1990 00:00,85.6,2006,79.4,cbse,580,B.Tech/B.E.,EC,67.23,580,2011,525,525,565,0.538386893,-1,-1,-1.9629,-1.9953,-1.6502,0.6498,-1.2354
185,317627,180000,01-01-2011 00:00,m,23-05-1988 00:00,78.4,2005,61.8,cbse,110,B.Tech/B.E.,EC,62.6,110,2010,525,465,645,0.376059587,-1,-1,0.6646,0.5008,0.672,0.76733,-0.169
186,197194,240000,01-10-2012 00:00,m,02-08-1989 00:00,61.0,2005,48.0,state board,493,B.Tech/B.E.,CS,68.16,493,2011,505,505,445,0.190153406,315,-1,-1.0355,-1.3713,0.2366,-0.5253,0.0284
187,336792,410000,01-02-2013 00:00,m,06-10-1990 00:00,91.5,2008,95.5,state board,3076,B.Tech/B.E.,CS,93.0,3076,2012,595,605,535,0.995464719,685,-1,0.51,1.1248,0.5269,0.00353,0.1864
188,941955,300000,01-04-2014 00:00,m,13-09-1990 00:00,75.0,2008,67.0,state board,272,MCA,CS,72.0,272,2014,545,535,445,0.990008757,655,-1,-2.457,0.0459,0.3174,1.2869,-0.4776
189,1036813,305000,01-01-2014 00:00,m,01-04-1990 00:00,90.4,2008,79.0,cbse,12669,B.Tech/B.E.,CS,75.16,12669,2012,595,545,690,0.978799293,505,561,-0.7335,0.2124,-0.7585,0.2727,-1.0524
190,864904,215000,01-05-2013 00:00,m,11-04-1991 00:00,81.2,2008,80.7,state board,8072,B.Tech/B.E.,CS,74.3,8072,2012,500,460,235,0.23780284,385,315,1.8517,1.2114,-0.4511,-1.8824,-0.4776
191,531765,200000,01-06-2013 00:00,m,05-04-1992 00:00,58.6,2010,60.4,state board,492,B.Tech/B.E.,ME,72.8,492,2013,380,340,310,0.414337426,-1,-1,-1.9629,0.2668,0.4906,-0.0552,-1.0774
192,872116,300000,01-07-2014 00:00,m,15-01-1993 00:00,77.0,2010,77.14,icse,6904,B.Tech/B.E.,ME,74.36,6904,2014,590,400,560,0.066960707,-1,-1,0.8463,-0.6201,0.6248,0.3995,1.4386
193,231253,550000,01-08-2011 00:00,m,19-07-1986 00:00,82.2,2003,74.0,state board,264,B.Tech/B.E.,EC,60.0,264,2011,525,455,465,0.824666401,-1,-1,-1.3447,0.6568,0.3817,-0.6428,-0.1295
194,211840,35000,01-01-2012 00:00,f,16-08-1989 00:00,86.0,2007,75.2,state board,176,B.Tech/B.E.,CS,76.6,176,2011,455,435,565,0.864685413,525,-1,-2.5811,0.0328,0.3817,0.4148,-1.0774
195,863466,350000,01-11-2013 00:00,m,20-06-1990 00:00,82.0,2008,81.2,cbse,6920,B.Tech/B.E.,CS,71.67,6920,2013,580,640,870,0.622642916,625,407,-0.5899,1.0449,0.3174,-1.2486,0.8637
196,320969,500000,01-08-2012 00:00,m,06-07-1989 00:00,84.0,2007,80.8,cbse,47,B.Tech/B.E.,ME,72.0,47,2012,595,605,645,0.490636956,-1,-1,-0.4173,1.1248,-0.1988,0.88483,0.1864
197,1001099,240000,01-09-2014 00:00,m,06-06-1993 00:00,81.0,2010,88.88,state board,482,B.Tech/B.E.,EL,75.1,482,2014,570,445,310,0.966006923,-1,-1,0.1282,-0.6201,0.01,0.7798,-0.8608
198,688499,385000,01-12-2012 00:00,m,24-05-1990 00:00,90.1,2008,87.0,cbse,6920,B.Tech/B.E.,EC,78.34,6920,2012,660,680,765,0.960603252,585,-1,-0.7335,0.0459,-1.2196,-0.2344,-1.0524
199,1250484,105000,01-10-2014 00:00,m,01-01-1993 00:00,86.17,2010,83.9,state board,9758,B.Tech/B.E.,EC,68.0,9758,2014,430,400,465,0.338786347,315,-1,0.5591,0.3789,0.6248,1.0333,0.2889
200,283267,440000,01-10-2013 00:00,m,23-03-1989 00:00,91.4,2007,86.0,state board,250,M.Tech./M.E.,CS,90.24,250,2013,655,625,675,0.974396113,615,-1,-1.0355,0.9688,-1.0697,0.1798,-0.6035
201,1270390,200000,01-07-2014 00:00,m,25-07-1991 00:00,83.89,2009,67.0,cbse,267,B.Tech/B.E.,EC,80.07,267,2014,440,590,585,0.436962648,405,-1,1.9953,0.0459,0.7785,-2.136,0.4805
202,1043571,115000,01-01-2014 00:00,m,13-02-1990 00:00,81.2,2008,65.2,cbse,2819,B.Tech/B.E.,CS,68.96,2819,2013,570,530,525,0.622642916,465,407,-0.8772,-0.9531,-0.6048,0.3995,-1.6273
203,134828,180000,01-09-2010 00:00,m,10-05-1989 00:00,76.7,2006,83.1,state board,1424,B.Tech/B.E.,other,79.3,1424,2010,475,395,435,0.130441736,-1,-1,-0.2628,-0.2793,-1.2148,0.8848,-0.2875
204,1081403,305000,01-12-2014 00:00,m,01-01-1992 00:00,88.2,2010,78.2,cbse,16063,B.Tech/B.E.,EC,82.1,16063,2014,630,555,520,-1.0,425,-1,0.99,1.5444,-0.4511,-1.3753,-0.8608
205,1171130,325000,01-01-2015 00:00,m,21-03-1992 00:00,80.6,2010,80.6,cbse,28,B.Tech/B.E.,CS,70.3,28,2014,475,460,570,0.992259189,665,-1,-2.0262,-0.7866,0.01,-0.2344,-1.0524
206,918301,450000,01-08-2014 00:00,m,25-03-1993 00:00,85.0,2010,87.0,state board,11135,B.Tech/B.E.,EC,87.8,11135,2014,730,610,695,0.976292561,-1,-1,-0.0154,0.2124,-0.1437,-0.7415,0.6721
207,457244,360000,01-04-2013 00:00,m,03-06-1991 00:00,82.0,2008,70.16,state board,2353,B.Tech/B.E.,CS,85.8,2353,2012,415,245,485,0.563267824,425,-1,-2.1175,-2.9314,-2.2308,-0.8778,-3.9605
208,189121,450000,01-12-2011 00:00,m,04-03-1990 00:00,91.0,2007,90.91,state board,4042,B.Tech/B.E.,EC,83.2,4042,2011,565,515,575,0.229481755,325,-1,0.6646,1.1248,1.5428,-0.4078,0.3444
209,602058,300000,01-06-2014 00:00,f,04-01-1992 00:00,87.0,2009,84.7,state board,12451,B.Tech/B.E.,CS,76.67,12451,2013,360,435,295,0.190153406,315,-1,1.4208,0.8784,0.7785,-0.1076,0.8637
210,30739,310000,01-09-2010 00:00,m,15-08-1987 00:00,69.0,2004,69.0,state board,64,B.Tech/B.E.,EC,67.8,64,2010,505,455,655,0.985461394,535,-1,-3.1994,-1.2153,-0.9245,-0.5253,-0.1295
211,46302,350000,01-10-2010 00:00,m,31-07-1988 00:00,74.4,2005,74.4,icse,429,B.Tech/B.E.,ME,69.11,429,2010,585,415,505,0.535862819,235,-1,-0.1082,1.1248,-0.1988,0.0623,0.3444
212,1173129,240000,01-06-2014 00:00,m,18-02-1990 00:00,79.28,2008,68.55,state board,13517,B.Tech/B.E.,ME,79.75,13517,2013,615,640,545,0.909151943,-1,-1,1.1336,1.2114,-1.527,-0.995,0.8637
213,391074,445000,01-03-2013 00:00,m,18-05-1990 00:00,84.96,2008,59.16,state board,356,B.Tech/B.E.,CS,68.22,356,2012,465,565,535,0.704090412,465,-1,-1.3447,0.3448,-0.6343,1.0024,-0.0506
214,1045625,300000,01-02-2015 00:00,m,11-09-1992 00:00,89.5,2010,78.83,state board,8440,B.Tech/B.E.,other,73.0,8440,2014,455,485,605,0.863724178,425,-1,-2.7443,0.2124,-1.527,1.1601,-0.2859
215,337784,300000,01-04-2013 00:00,f,10-06-1989 00:00,92.8,2006,83.0,state board,3076,MCA,CS,86.7,3076,2012,375,435,425,0.735795709,475,-1,-0.881,-0.7473,-0.6343,-0.29027,-0.5245
216,713778,225000,01-07-2013 00:00,f,11-02-1991 00:00,79.4,2009,67.0,cbse,75,B.Tech/B.E.,EC,63.5,75,2013,510,570,430,0.694479328,-1,-1,0.99,1.5444,0.3174,0.7798,0.6721
217,339367,170000,01-06-2014 00:00,m,16-02-1990 00:00,83.0,2006,65.0,state board,4415,B.Tech/B.E.,CS,65.6,4415,2012,415,365,515,0.074546265,255,-1,0.2009,-0.2793,0.672,1.8249,-0.0506
218,543139,110000,01-04-2014 00:00,m,06-11-1990 00:00,66.8,2009,59.9,cbse,172,B.Tech/B.E.,EC,65.4,172,2013,265,520,370,0.694479328,-1,-1,-1.4606,-0.2793,-0.9245,1.0611,-0.7615
219,627921,510000,01-05-2013 00:00,m,15-11-1991 00:00,79.8,2008,75.6,cbse,5238,B.Tech/B.E.,EC,61.9,5238,2012,405,620,620,0.376059587,395,-1,1.1336,1.0449,0.4711,-0.4879,0.2889
220,552848,120000,01-06-2013 00:00,f,11-12-1991 00:00,88.0,2009,87.8,cbse,13,B.Tech/B.E.,EC,76.3,13,2013,660,495,590,0.824666401,475,-1,0.2718,0.3789,0.3174,-0.1076,0.2889
221,539133,425000,01-03-2013 00:00,f,11-06-1990 00:00,87.0,2008,72.0,cbse,10389,B.Tech/B.E.,EC,77.0,10389,2012,485,630,635,0.985461394,-1,-1,0.8578,0.6568,-0.1988,-0.7015,0.1864
222,226736,100000,01-03-2013 00:00,m,13-05-1989 00:00,77.0,2007,67.0,state board,431,B.Tech/B.E.,CS,68.3,431,2011,335,465,305,0.413838256,385,-1,0.6646,1.2808,1.9782,2.6475,1.2923
223,530435,370000,01-08-2013 00:00,f,26-09-1991 00:00,87.4,2009,87.0,cbse,11759,B.Tech/B.E.,CS,82.73,11759,2013,510,525,605,0.884122512,535,-1,-1.1901,-0.9033,-0.4891,0.7673,-0.7615
224,1029931,240000,01-10-2014 00:00,f,26-06-1993 00:00,80.0,2010,79.2,state board,16183,B.Tech/B.E.,CS,71.4,16183,2014,395,420,270,0.486747008,415,376,0.5591,0.7119,1.2396,-0.7415,-0.2859
225,390177,500000,01-08-2012 00:00,m,26-01-1990 00:00,71.0,2008,75.0,state board,10342,B.Tech/B.E.,EC,81.02,10342,2012,575,455,605,0.538386893,-1,-1,-0.7264,-0.9033,-0.4891,-0.1727,-1.3539
226,274730,230000,01-07-2011 00:00,m,15-07-1990 00:00,65.3,2006,68.4,state board,10932,B.Tech/B.E.,CS,70.32,10932,2011,405,565,535,0.81941653,505,-1,-0.1082,-0.5913,-0.4891,-1.1128,-1.8673
227,190981,550000,01-07-2011 00:00,m,18-11-1989 00:00,94.6,2006,83.0,cbse,11157,B.Tech/B.E.,CS,84.0,11157,2011,695,625,725,0.995464719,685,-1,-1.1901,0.3448,-1.9405,-0.7603,0.0284
228,196759,415000,01-04-2012 00:00,f,17-09-1989 00:00,75.0,2006,68.0,cbse,184,B.Tech/B.E.,CS,71.72,184,2011,445,475,515,0.735795709,475,-1,-1.0355,-0.9033,-0.1988,-0.5253,0.5024
229,1081710,320000,01-07-2014 00:00,m,20-11-1992 00:00,83.33,2010,80.3,cbse,16186,B.Tech/B.E.,ME,76.0,16186,2014,720,580,645,0.725984148,-1,-1,1.2772,1.2114,1.3933,-2.0092,-0.0943
230,919397,350000,01-09-2014 00:00,m,24-07-1992 00:00,82.6,2010,81.4,cbse,48,B.Tech/B.E.,EC,80.22,48,2014,640,570,840,0.783303537,-1,-1,0.2718,-0.1206,-0.7585,-0.8682,-1.6273
231,790713,310000,01-12-2013 00:00,m,14-10-1991 00:00,80.83,2009,82.1,state board,4184,B.Tech/B.E.,CS,71.4,4184,2013,370,475,650,0.793580615,495,-1,0.8463,0.3789,1.2396,1.1601,0.6721
232,1118166,100000,01-11-2014 00:00,f,01-11-1991 00:00,67.23,2009,65.5,state board,9437,B.Tech/B.E.,CS,61.0,9437,2013,385,420,370,0.843123727,515,-1,1.4208,0.3789,0.3174,-0.4879,0.0973
233,1007216,300000,01-09-2014 00:00,f,15-10-1992 00:00,86.2,2010,84.3,state board,4609,B.Tech/B.E.,EC,72.6,4609,2014,535,590,430,0.338786347,325,-1,1.2772,-0.2871,-0.2974,-1.6289,0.0973
234,423209,180000,01-11-2013 00:00,m,01-01-1988 00:00,55.0,2005,68.0,state board,8718,B.Tech/B.E.,CS,59.0,8718,2012,475,415,435,0.486747008,385,376,-0.7651,0.0328,0.0914,1.4136,0.0284
235,421588,120000,01-10-2013 00:00,f,05-08-1990 00:00,74.0,2007,60.0,state board,79,B.Tech/B.E.,CS,71.88,79,2012,415,535,485,0.450876584,395,-1,-0.5719,0.1888,0.2366,0.2973,-0.2875
236,1171272,100000,01-11-2013 00:00,m,20-02-1992 00:00,86.62,2009,62.2,state board,10126,B.Tech/B.E.,EC,65.01,10126,2013,420,545,380,0.493596387,-1,-1,0.5591,-0.2871,0.1637,-1.1218,0.6721
237,325611,220000,01-05-2014 00:00,m,13-11-1988 00:00,69.13,2007,64.4,state board,254,B.Tech/B.E.,CS,76.3,254,2012,365,355,555,0.488347977,405,-1,-0.2628,-0.5523,-0.2714,0.29733,-0.2875
238,1163951,300000,01-04-2013 00:00,m,22-07-1991 00:00,89.12,2009,68.0,state board,315,B.Tech/B.E.,CS,74.0,315,2013,465,545,520,0.744758354,595,438,0.4155,-0.7866,-0.6048,-1.8824,-2.3937
239,348134,410000,01-07-2013 00:00,m,13-12-1990 00:00,91.6,2008,91.6,state board,3666,B.Tech/B.E.,CS,73.7,3666,2012,495,545,565,0.735795709,475,-1,-0.7264,-0.7473,-0.0537,-0.1727,-0.8799
240,330102,100000,01-09-2012 00:00,f,03-09-1990 00:00,87.5,2008,95.3,state board,11183,B.Tech/B.E.,EC,80.95,11183,2012,425,465,535,0.538386893,335,-1,0.3941,0.6568,-1.0697,0.0917,0.3444
241,1196014,180000,01-08-2014 00:00,m,18-03-1992 00:00,73.0,2009,69.0,state board,55,B.Tech/B.E.,CS,65.5,55,2014,465,480,415,0.622642916,435,407,0.1282,-0.1206,0.3174,0.653,-0.6692
